filename,gt_label,inlier_ratio,rss
frame_01057_straight_raw.png,straight,0.7000,280.4
frame_01058_straight_raw.png,straight,0.7778,307.5
frame_01059_straight_raw.png,straight,0.7273,355.2
frame_01060_straight_raw.png,straight,0.7778,141.3
frame_01061_straight_raw.png,straight,0.8000,315.3
frame_01062_straight_raw.png,straight,0.7778,187.1
frame_01063_straight_raw.png,straight,0.6667,280.7
frame_01064_straight_raw.png,straight,0.6667,2554.9
frame_01065_straight_raw.png,straight,0.5000,2289.0
frame_01066_straight_raw.png,straight,0.5385,2150.9
frame_01067_straight_raw.png,straight,0.4667,4766.8
frame_01068_straight_raw.png,straight,0.4737,7146.9
frame_01069_straight_raw.png,straight,0.4706,7115.3
frame_01070_straight_raw.png,straight,0.6667,104.0
frame_01071_straight_raw.png,straight,0.7143,221.3
frame_01072_straight_raw.png,straight,0.7143,174.6
frame_01073_straight_raw.png,straight,0.6250,111.9
frame_01074_straight_raw.png,straight,0.7143,150.3
frame_01075_straight_raw.png,straight,0.8333,79.6
frame_01076_straight_raw.png,straight,0.6250,13377.0
frame_01077_straight_raw.png,straight,0.6667,103.8
frame_01078_straight_raw.png,straight,0.6250,369.8
frame_01079_straight_raw.png,straight,0.7778,224.6
frame_01080_straight_raw.png,straight,0.8000,353.2
frame_01081_straight_raw.png,straight,0.7000,217.3
frame_01082_straight_raw.png,straight,0.7778,358.1
frame_01083_straight_raw.png,straight,0.7000,270.7
frame_01084_straight_raw.png,straight,0.7143,270.8
frame_01085_straight_raw.png,straight,0.6250,119.3
frame_01086_straight_raw.png,straight,0.6250,175.4
frame_01087_straight_raw.png,straight,0.7143,203.5
frame_01088_straight_raw.png,straight,0.8000,30.9
frame_01089_straight_raw.png,straight,0.8000,164.1
frame_01090_straight_raw.png,straight,0.7000,193.7
frame_01091_straight_raw.png,straight,0.6667,417.7
frame_01092_straight_raw.png,straight,0.6667,299.4
frame_01093_straight_raw.png,straight,0.5556,442.9
frame_01094_straight_raw.png,straight,0.7500,221.7
frame_01095_straight_raw.png,straight,0.5455,758.5
frame_01096_straight_raw.png,straight,0.6000,277.2
frame_01097_straight_raw.png,straight,0.6364,1483.6
frame_01098_straight_raw.png,straight,0.4667,1077.9
frame_01099_straight_raw.png,straight,0.5385,1921.2
frame_01100_straight_raw.png,straight,0.6154,1771.4
frame_01101_turn_raw.png,turn,0.6667,791.4
frame_01102_turn_raw.png,turn,0.4667,3629.0
frame_01103_turn_raw.png,turn,0.4667,3859.6
frame_01104_turn_raw.png,turn,0.4286,1890.2
frame_01105_turn_raw.png,turn,0.5625,3086.4
frame_01106_turn_raw.png,turn,0.4737,3388.2
frame_01107_turn_raw.png,turn,0.5263,3422.7
frame_01108_turn_raw.png,turn,0.5714,2289.2
frame_01109_turn_raw.png,turn,0.5238,3236.7
frame_01110_turn_raw.png,turn,0.5294,1658.3
frame_01111_turn_raw.png,turn,0.3684,9134.0
frame_01112_turn_raw.png,turn,0.3182,12947.1
frame_01113_turn_raw.png,turn,0.2963,18552.3
frame_01114_turn_raw.png,turn,0.2800,19152.3
frame_01115_turn_raw.png,turn,0.2800,21126.8
frame_01116_turn_raw.png,turn,0.2917,14863.5
frame_01117_turn_raw.png,turn,0.2963,19658.9
frame_01118_turn_raw.png,turn,0.2963,20070.4
frame_01119_turn_raw.png,turn,0.2692,20671.0
frame_01120_turn_raw.png,turn,0.3077,24115.8
frame_01121_turn_raw.png,turn,0.2593,23967.6
frame_01122_turn_raw.png,turn,0.2917,21086.1
frame_01123_turn_raw.png,turn,0.3333,18777.4
frame_01124_turn_raw.png,turn,0.3103,25277.5
frame_01125_turn_raw.png,turn,0.2308,25254.3
frame_01126_turn_raw.png,turn,0.2609,20564.9
frame_01127_turn_raw.png,turn,0.3043,19167.6
frame_01128_turn_raw.png,turn,0.2727,21963.0
frame_01129_turn_raw.png,turn,0.3000,19389.6
frame_01130_turn_raw.png,turn,0.2500,16056.9
frame_01131_turn_raw.png,turn,0.2857,17801.2
frame_01132_turn_raw.png,turn,0.3571,18026.4
frame_01133_turn_raw.png,turn,0.4167,15526.2
frame_01134_turn_raw.png,turn,0.3636,17013.4
frame_01135_turn_raw.png,turn,0.5000,15120.1
frame_01136_turn_raw.png,turn,0.2500,11460.1
frame_01137_turn_raw.png,turn,0.4444,15095.1
frame_01138_turn_raw.png,turn,0.4444,10769.2
frame_01139_turn_raw.png,turn,0.2857,24749.8
frame_01140_turn_raw.png,turn,0.4545,3603.5
frame_01141_turn_raw.png,turn,0.4167,10743.9
frame_01142_turn_raw.png,turn,0.4167,3182.3
frame_01143_turn_raw.png,turn,0.4000,16715.0
frame_01144_turn_raw.png,turn,0.3529,23059.9
frame_01145_turn_raw.png,turn,0.3158,29283.0
frame_01146_turn_raw.png,turn,0.3182,17256.5
frame_01147_turn_raw.png,turn,0.3333,10014.0
frame_01148_turn_raw.png,turn,0.3500,14408.3
frame_01149_straight_raw.png,straight,0.2727,10223.5
frame_01150_straight_raw.png,straight,0.3333,9590.6
frame_01151_straight_raw.png,straight,0.3333,11120.0
frame_01152_straight_raw.png,straight,0.3571,3657.4
frame_01153_straight_raw.png,straight,0.3000,6602.3
frame_01154_straight_raw.png,straight,0.3750,3346.8
frame_01155_straight_raw.png,straight,0.4000,6016.0
frame_01156_straight_raw.png,straight,0.3571,2408.9
frame_01157_straight_raw.png,straight,0.4545,1284.1
frame_01158_straight_raw.png,straight,0.4545,2204.2
frame_01159_straight_raw.png,straight,0.4444,982.3
frame_01160_straight_raw.png,straight,0.5000,1757.5
frame_01161_straight_raw.png,straight,0.5556,1336.8
frame_01162_straight_raw.png,straight,0.6000,474.9
frame_01163_straight_raw.png,straight,0.4444,704.7
frame_01164_straight_raw.png,straight,0.5000,713.9
frame_01165_straight_raw.png,straight,0.6250,308.9
frame_01166_straight_raw.png,straight,0.6250,577.3
frame_01167_straight_raw.png,straight,0.5714,265.9
